BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	15.96	57.57	53.33
0.00	25.76	56.47	47.06
0.45	58.53	55.61	41.38
0.42	50.45	69.41	39.44
0.35	41.28	82.22	25.00
0.64	65.06	62.30	51.28
0.00	9.58	46.40	69.23
0.33	37.11	60.64	57.53
0.47	59.84	79.13	23.53
0.39	50.42	76.44	33.85
0.34	39.23	61.29	58.82
0.12	16.80	50.57	81.97
0.18	24.48	43.80	68.18
0.65	63.82	70.72	28.57
0.00	33.65	56.17	68.97
0.29	30.09	58.85	58.33
0.38	40.13	61.35	51.06
0.00	11.87	51.69	77.78
0.37	45.11	62.37	42.11
0.61	63.43	78.94	27.16
0.67	68.81	78.18	30.77
0.45	44.12	67.55	48.72
0.16	23.98	55.47	75.00
0.53	68.99	75.27	39.29
0.28	37.68	73.24	52.17
0.35	31.68	62.60	54.55
0.00	3.32	40.25	87.50
0.35	47.94	76.57	37.21
0.00	17.10	37.90	72.73
0.00	44.12	70.53	26.67
0.00	11.86	39.21	82.05
0.00	12.88	55.74	114.29
0.56	60.91	87.31	18.18
0.00	7.54	45.66	77.42
0.62	61.69	76.75	25.81
0.27	39.53	59.22	58.33
0.60	63.31	74.53	25.00
0.63	69.06	78.67	34.78
0.57	61.43	69.12	46.75
0.00	35.36	31.98	33.33
0.37	42.25	62.56	51.43
0.00	35.64	73.62	26.67
0.33	39.67	66.26	56.91
0.00	39.18	56.01	27.27
0.48	44.31	77.19	40.00
0.00	25.01	65.98	47.62
1.00	100.00	100.00	0.00
0.44	51.18	73.55	21.43
0.74	79.11	87.99	9.09
0.44	63.12	70.05	45.45
0.47	48.33	68.93	44.44
0.00	14.79	28.05	75.00
0.00	50.27	56.45	62.50
0.20	30.53	55.37	61.29
0.19	26.50	56.78	63.89
0.15	23.78	58.48	67.11
0.09	16.77	46.07	77.78
0.20	23.50	51.74	69.70
0.13	17.42	45.75	84.62
0.17	25.84	57.02	56.88
0.00	12.58	48.18	68.63
0.30	37.07	61.09	46.94
0.07	10.99	47.22	85.33
0.00	13.11	29.50	76.47
0.61	61.15	85.06	26.09
0.57	63.40	75.09	28.57
0.45	48.85	70.09	30.43
0.46	55.56	76.49	36.73
0.89	90.09	86.15	17.65
0.74	74.90	87.45	18.18
0.38	47.08	77.31	29.41
0.55	57.29	72.25	43.48
0.68	80.96	82.88	28.57
0.55	58.58	82.98	23.53
0.00	14.87	41.06	51.85
0.23	35.23	48.53	58.54
0.00	18.21	49.73	95.65
0.46	54.47	52.31	59.26
0.16	25.82	46.53	62.50
0.43	47.45	67.76	54.55
0.31	38.54	52.56	80.00
0.00	8.52	62.46	105.88
0.00	26.21	65.91	60.00
0.00	28.30	62.79	79.17
0.73	78.26	88.99	10.26
0.00	24.69	68.90	75.86
0.54	54.02	73.15	31.25
0.00	10.70	60.49	73.68
0.64	70.79	70.73	40.00
0.00	24.10	71.85	40.00
0.00	4.20	24.09	163.64
0.00	12.04	36.68	85.71
0.18	31.35	51.50	48.15
0.23	28.05	48.56	54.55
0.27	35.16	59.12	54.24
0.00	4.02	34.50	104.76
0.00	12.21	51.02	85.71
0.32	30.30	54.97	51.28
0.38	43.71	64.56	56.25
0.00	6.48	43.84	90.32
0.24	35.33	61.10	65.12
0.00	8.05	27.10	76.19
0.34	40.76	71.48	48.98
0.79	79.68	71.20	25.64
0.17	22.82	50.80	72.22
0.38	46.55	65.70	56.00
0.31	39.11	62.14	44.78
0.17	23.15	38.86	59.46
0.00	28.01	45.22	70.83
0.00	20.61	49.84	79.07
0.00	23.64	74.31	80.00
0.22	32.24	58.26	51.85
0.00	3.04	35.84	83.87
0.00	17.04	31.88	64.71
0.00	6.80	30.91	93.33
0.60	70.17	91.87	11.76
0.45	52.62	67.36	32.43
0.27	30.46	61.94	58.82
0.22	26.92	70.37	61.54
0.49	56.48	69.10	36.96
0.32	35.26	74.78	46.51
0.00	23.31	55.78	71.43
0.26	24.64	45.10	56.00
0.60	67.15	65.34	46.15
0.00	0.00	38.00	52.17
0.70	66.06	63.22	28.57
0.22	27.47	54.79	66.67
0.37	36.95	68.05	41.03
0.20	31.82	49.75	42.86
0.24	28.90	59.18	60.61
0.00	6.29	49.38	76.19
0.32	32.04	70.57	42.31
0.23	35.27	54.47	58.33
0.00	34.09	59.93	57.14
0.00	10.11	46.18	87.50
0.26	42.85	65.26	42.42
0.32	42.16	77.92	27.27
0.11	17.88	46.89	104.76
0.00	17.54	61.52	63.16
0.28	33.12	68.86	62.34
0.20	29.93	60.90	69.14
0.30	35.61	68.24	53.70
0.26	31.80	61.69	61.54
0.27	35.50	66.20	53.97
0.17	18.98	36.56	70.00
0.38	41.47	62.99	38.30
0.46	51.16	75.74	42.11
0.24	33.31	53.03	51.06
0.00	21.65	66.35	81.82
0.57	68.39	77.46	17.39
0.45	52.99	77.08	45.95
0.00	32.62	55.85	45.45
